employee_id,salary_month,gross_salary,bonus,tax_deduction
EMP000635,2025-01,161520,31188,22539.2
EMP000636,2025-02,99520,26343,5569.54
EMP000637,2025-01,53249,2301,6598.6
EMP000638,2025-04,41324,18952,5554.85
EMP000639,2025-03,129006,40829,23484.25
EMP000640,2025-03,30674,49927,6614.54
EMP000641,2025-04,40817,16686,10095.4
EMP000642,2025-02,166207,43200,30886.55
EMP000643,2025-04,37118,16544,2328.12
EMP000644,2025-04,101242,5339,9296.21
EMP000645,2025-03,168861,49978,10403.92
EMP000646,2025-02,155578,29884,23692.55
EMP000647,2025-03,38050,755,4896.13
EMP000648,2025-01,137597,41113,10411.35
EMP000649,2025-03,42441,24366,3862.53
EMP000650,2025-02,88730,34539,11166.17
EMP000651,2025-01,46022,20029,7193.33
EMP000652,2025-02,126433,48059,27715.91
EMP000653,2025-01,56700,37530,11813.24
EMP000654,2025-04,104663,3289,19847.62
EMP000655,2025-03,50410,13651,6358.4
EMP000656,2025-02,158184,44413,32219.43
EMP000657,2025-02,87960,16657,16917.63
EMP000658,2025-04,117112,9142,21593.86
EMP000659,2025-01,111812,49354,10282.52
EMP000660,2025-03,120613,21054,25549.98
EMP000661,2025-02,74753,14717,8518.0
EMP000662,2025-02,163561,35813,20834.67
EMP000663,2025-04,59557,2459,9115.45
EMP000664,2025-02,158239,9936,25366.12
EMP000665,2025-02,60572,37139,12193.46
EMP000666,2025-03,28076,4467,5586.37
EMP000667,2025-03,151757,46493,28630.91
EMP000668,2025-03,144734,40671,32025.64
EMP000669,2025-03,163068,36258,37665.81
EMP000670,2025-02,101034,33271,21048.8
EMP000671,2025-03,164462,42605,29216.13
EMP000672,2025-01,65130,13339,12127.65
EMP000673,2025-01,169626,23662,31162.55
EMP000674,2025-04,152498,29852,25475.41
EMP000675,2025-01,36095,14795,5904.2
EMP000676,2025-02,108898,15863,6888.22
EMP000677,2025-03,71140,12126,14137.62
EMP000678,2025-01,65166,19654,9746.21
EMP000679,2025-04,152254,39974,10068.15
EMP000680,2025-03,169492,28886,36504.59
EMP000681,2025-01,145202,41378,20844.4
EMP000682,2025-01,36299,9553,8301.17
EMP000683,2025-01,59809,8962,4592.82
EMP000684,2025-04,75822,37433,16094.64
EMP000685,2025-03,169436,16356,31413.86
EMP000686,2025-03,95759,42889,14116.71
EMP000687,2025-04,139279,38832,32206.86
EMP000688,2025-02,168543,16327,26098.42
EMP000689,2025-01,97618,31567,5039.83
EMP000690,2025-01,117020,7507,29027.01
EMP000691,2025-04,90868,22342,15962.18
EMP000692,2025-01,122931,3711,22619.65
EMP000693,2025-01,161077,44537,39207.73
EMP000694,2025-01,83651,22591,8335.53
EMP000695,2025-01,86186,44935,9420.94
EMP000696,2025-04,143309,20985,33306.65
EMP000697,2025-01,153816,23054,14217.8
EMP000698,2025-01,170160,34964,33786.21
EMP000699,2025-03,54928,43023,7520.93
EMP000700,2025-01,156461,44792,26148.66
EMP000701,2025-02,171741,39792,41353.97
EMP000702,2025-03,25634,43515,5988.55
EMP000703,2025-04,73765,34187,15667.94
EMP000704,2025-02,34776,25286,2309.67
EMP000705,2025-01,63189,40145,4691.7
EMP000706,2025-04,161229,46580,12859.03
EMP000707,2025-04,141069,18833,13729.52
EMP000708,2025-03,137385,16009,25125.38
EMP000709,2025-03,95811,39487,18034.86
EMP000710,2025-01,48815,22759,12159.85
EMP000711,2025-04,48748,34645,10868.14
EMP000712,2025-04,109393,47965,6211.73
EMP000713,2025-03,45014,12401,3875.44
EMP000714,2025-01,145907,47729,22665.27
EMP000715,2025-04,120645,37079,24755.78
EMP000716,2025-03,165654,13031,38911.24
EMP000717,2025-04,95883,37615,13814.58
EMP000718,2025-01,51620,21855,5996.08
EMP000719,2025-03,41708,5406,8059.51
EMP000720,2025-04,132473,166,27950.18
EMP000721,2025-03,51314,13372,5215.8
EMP000722,2025-01,78650,22607,4831.76
EMP000723,2025-03,149880,42414,20566.32
EMP000724,2025-04,139294,14986,29934.37
EMP000725,2025-03,38121,40196,8527.48
EMP000726,2025-04,89902,40644,5076.01
EMP000727,2025-01,116802,33153,23964.6
EMP000728,2025-02,27702,48175,4252.7
EMP000729,2025-02,67580,1118,12024.42
EMP000730,2025-03,117894,35005,11532.28
EMP000731,2025-04,174525,28833,9774.65
EMP000732,2025-01,124771,17450,6554.58
EMP000733,2025-02,107188,15083,8706.02
EMP000734,2025-02,40331,20472,10006.72
EMP000735,2025-02,100512,46765,11245.66
EMP000736,2025-02,73642,45338,17199.25
EMP000737,2025-02,151418,313,18611.9
EMP000738,2025-04,179154,17152,11849.45
EMP000739,2025-03,169321,28001,37058.39
EMP000740,2025-02,128484,31498,8046.83
EMP000741,2025-01,34389,43138,7188.51
EMP000742,2025-04,156903,20425,15113.01
EMP000743,2025-02,111295,9727,6710.81
EMP000744,2025-02,130505,49581,24232.58
EMP000745,2025-03,172308,10081,17833.94
EMP000746,2025-04,159303,10587,10349.96
EMP000747,2025-03,89740,32194,18903.6
EMP000748,2025-02,96101,2260,11758.09
EMP000749,2025-04,172064,40498,18905.38
EMP000750,2025-03,40779,42269,2706.17
EMP000751,2025-03,156144,42377,15977.96
EMP000752,2025-03,26674,20843,2798.48
EMP000753,2025-04,88307,48336,9994.27
EMP000754,2025-02,149742,43410,29356.46
EMP000755,2025-03,35477,34627,3112.5
EMP000756,2025-02,42337,20905,7627.91
EMP000757,2025-04,25257,2065,2672.3
EMP000758,2025-01,122006,8090,11100.74
EMP000759,2025-02,159819,7266,22153.52
EMP000760,2025-04,123135,756,8023.13
EMP000761,2025-02,136427,45306,12277.81
EMP000762,2025-03,102529,24492,15416.28
EMP000763,2025-04,165890,32586,17239.91
EMP000764,2025-02,25773,33549,5871.74
EMP000765,2025-02,46067,23368,10337.29
EMP000766,2025-04,150720,38956,26450.34
EMP000767,2025-01,28505,43576,1962.72
EMP000768,2025-02,169679,35606,37848.02
EMP000769,2025-04,82026,21799,12861.71
EMP000770,2025-01,114480,28097,22550.08
EMP000771,2025-03,160866,33539,13397.91
EMP000772,2025-04,28165,11968,2050.84
EMP000773,2025-01,78723,43942,15306.86
EMP000774,2025-03,124233,19773,8989.05
EMP000775,2025-03,43466,7260,8078.27
EMP000776,2025-03,61909,15768,6919.26
EMP000777,2025-01,97277,32042,23029.05
EMP000778,2025-01,160898,36157,31985.3
EMP000779,2025-03,140864,6427,32453.51
EMP000780,2025-03,75642,16220,5278.64
EMP000781,2025-04,89609,11737,7963.27
EMP000782,2025-04,168815,25304,33978.07
EMP000783,2025-04,51340,38089,12400.12
EMP000784,2025-04,69217,29957,16679.36
EMP000785,2025-03,154831,17479,37249.6
EMP000786,2025-01,166191,11552,8785.86
EMP000787,2025-02,148745,2798,31967.72
EMP000788,2025-01,136387,31142,32268.3
EMP000789,2025-04,69618,40256,10984.12
EMP000790,2025-02,60922,11017,11809.19
EMP000791,2025-03,85578,24857,19873.92
EMP000792,2025-03,84302,43839,19790.49
EMP000793,2025-01,113260,26570,15899.35
EMP000794,2025-03,83329,11821,10662.2
EMP000795,2025-02,34420,4452,2005.11
EMP000796,2025-03,28758,29891,4078.3
EMP000797,2025-01,64765,21150,7533.04
EMP000798,2025-03,82380,21423,8611.37
EMP000799,2025-02,53999,49920,4545.85
EMP000800,2025-01,152257,46177,15241.42
EMP000801,2025-02,151677,15052,13968.02
EMP000802,2025-01,179956,20795,11493.7
EMP000803,2025-02,56315,45848,9196.61
EMP000804,2025-02,104467,778,5520.37
EMP000805,2025-04,98153,43682,7243.42
EMP000806,2025-01,30267,38689,6253.0
EMP000807,2025-02,122698,24775,11225.73
EMP000808,2025-04,48123,14744,5088.13
EMP000809,2025-03,97837,2122,17671.81
EMP000810,2025-04,57752,30326,13805.94
EMP000811,2025-02,74244,33844,16812.12
EMP000812,2025-04,89231,16673,12864.42
EMP000813,2025-03,108256,38758,9879.99
EMP000814,2025-04,175758,29002,17851.89
EMP000815,2025-01,100770,33447,15416.6
EMP000816,2025-02,136250,11841,17847.07
EMP000817,2025-04,47877,42786,10709.84
EMP000818,2025-02,43852,37449,10856.94
EMP000819,2025-02,115152,21001,23654.07
EMP000820,2025-02,84449,29537,15700.67
EMP000821,2025-04,47666,30602,6034.46
EMP000822,2025-02,121765,10649,7058.6
EMP000823,2025-01,147669,36387,35751.46
EMP000824,2025-01,40659,19984,5029.84
EMP000825,2025-04,128949,22212,31354.38
EMP000826,2025-01,45936,26933,9044.92
EMP000827,2025-03,144201,4874,35154.12
EMP000828,2025-04,160570,19671,27869.3
EMP000829,2025-01,167464,31352,24534.15
EMP000830,2025-03,178046,42109,11751.07
EMP000831,2025-04,119892,432,12182.62
EMP000832,2025-03,79139,44494,19525.32
EMP000833,2025-04,91510,45685,13395.63
EMP000834,2025-04,121745,16730,29613.73
EMP000835,2025-04,43975,10997,5847.7
EMP000836,2025-01,25690,48362,3260.61
EMP000837,2025-04,151143,30409,28579.59
EMP000838,2025-03,65815,46925,10541.68
EMP000839,2025-04,47277,7452,5010.86
EMP000840,2025-03,167164,1261,13919.72
EMP000841,2025-03,49369,33925,2823.14
EMP000842,2025-02,59010,6094,8688.76
EMP000843,2025-01,63170,17251,13348.63
EMP000844,2025-02,91364,23982,13033.19
EMP000845,2025-03,88104,26724,17169.97
EMP000846,2025-03,70741,18801,4426.8
EMP000847,2025-03,169857,48569,37210.68
EMP000848,2025-03,98795,43529,18259.17
EMP000849,2025-02,56604,23019,8973.13
EMP000850,2025-03,81532,23508,14357.35
EMP000851,2025-01,55419,29886,7377.82
EMP000852,2025-04,123578,12926,17872.87
EMP000853,2025-01,114249,17015,7682.09
EMP000854,2025-01,106493,18555,11458.37
EMP000855,2025-04,40750,9465,5592.91
EMP000856,2025-02,125052,21360,22055.72
EMP000857,2025-03,59295,31411,13324.53
EMP000858,2025-03,45174,23345,2369.03
EMP000859,2025-01,120332,2911,21534.64
EMP000860,2025-03,115600,32646,17544.12
EMP000861,2025-01,90060,44818,9098.35
EMP000862,2025-04,77169,14177,18950.72
EMP000863,2025-04,153966,40284,15287.04
EMP000864,2025-01,47607,42383,9294.43
EMP000865,2025-02,171497,46672,18462.88
EMP000866,2025-02,55811,8507,9566.64
EMP000867,2025-02,107038,37530,7647.15
EMP000868,2025-04,85775,10285,20524.37
EMP000869,2025-01,61811,41972,10176.18
EMP000870,2025-03,160180,5707,25287.85
EMP000871,2025-02,153189,30193,8401.04
EMP000872,2025-01,87073,48126,7311.39
EMP000873,2025-03,97608,22765,14164.97
EMP000874,2025-01,128788,18482,29577.11
EMP000875,2025-01,146084,25881,26647.06
EMP000876,2025-02,175838,13290,26536.72
EMP000877,2025-02,52949,28208,4639.67
EMP000878,2025-03,27762,9183,6365.93
EMP000879,2025-02,94951,41980,14941.73
EMP000880,2025-03,167186,15308,9941.43
EMP000881,2025-01,154524,42573,22084.12
EMP000882,2025-01,71294,3387,13030.06
EMP000883,2025-01,83301,16497,11661.76
EMP000884,2025-01,172531,42443,36983.52
EMP000885,2025-04,81834,28295,5987.37
EMP000886,2025-01,44026,2501,2818.81
EMP000887,2025-03,170862,1851,10952.25
EMP000888,2025-01,168593,17051,19739.61
EMP000889,2025-02,142353,11903,22999.02
EMP000890,2025-02,68462,48626,14876.11
EMP000891,2025-02,132887,44017,18337.3
EMP000892,2025-04,54750,48763,9229.78
EMP000893,2025-02,147596,2262,14092.27
EMP000894,2025-04,56896,3516,6880.75
EMP000895,2025-04,33178,32872,2146.21
EMP000896,2025-03,172917,30449,13753.99
EMP000897,2025-01,52308,23184,9421.43
EMP000898,2025-02,100056,29989,21242.53
EMP000899,2025-04,80266,5591,18386.08
EMP000900,2025-03,31969,22496,2286.81
EMP000901,2025-04,-42985,43905,7802.69
EMP000902,2025-02,119436,35934,28228.61
EMP000903,2025-01,178527,3217,14352.63
EMP000904,2025-04,172497,49626,13271.61
EMP000905,2025-02,134295,44475,19982.66
EMP000906,2025-04,94379,21516,21962.44
EMP000907,2025-03,89293,23316,9187.34
EMP000908,2025-02,64636,29773,15940.73
EMP000909,2025-04,166722,20614,21248.47
EMP000910,2025-04,154862,3849,31453.48
EMP000911,2025-03,69190,28475,11508.72
EMP000912,2025-03,168792,5008,12182.89
EMP000913,2025-01,30042,1575,7152.91
EMP000914,2025-03,47924,5490,9530.76
EMP000915,2025-01,111241,5148,11479.65
EMP000916,2025-03,56002,10530,7439.01
EMP000917,2025-01,55137,32615,4193.27
EMP000918,2025-03,88971,44860,7105.08
EMP000919,2025-02,110931,20816,22397.18
EMP000920,2025-03,136010,30235,32272.56
EMP000921,2025-03,82964,45491,4362.11
EMP000922,2025-04,53158,44199,3438.66
EMP000923,2025-01,112530,46276,5683.8
EMP000924,2025-02,63613,21226,13690.98
EMP000925,2025-01,90062,29242,10566.86
EMP000926,2025-03,29828,17208,6748.01
EMP000927,2025-02,170147,36695,31765.83
EMP000928,2025-03,125737,7079,8833.38
EMP000929,2025-04,64933,44378,3780.78
EMP000930,2025-02,109382,19425,6525.16
EMP000931,2025-02,68826,48527,9249.48
EMP000932,2025-02,82324,44382,13469.19
EMP000933,2025-03,89784,41944,8271.44
EMP000934,2025-04,150440,22137,12523.73
EMP000935,2025-04,87139,28237,8412.3
EMP000936,2025-01,79999,21450,7910.97
EMP000937,2025-03,48853,34474,7795.45
EMP000938,2025-03,179719,6438,44084.73
EMP000939,2025-02,43196,47261,9551.95
EMP000940,2025-02,149782,4947,14407.03
EMP000941,2025-02,44300,18125,8903.71
EMP000942,2025-03,93595,26852,6867.72
EMP000943,2025-01,135969,14092,10136.54
EMP000944,2025-02,169814,5901,17190.05
EMP000945,2025-04,57686,15414,11845.39
EMP000946,2025-02,136581,34991,31348.63
EMP000947,2025-02,163868,29545,34253.64
EMP000948,2025-02,35189,41937,7279.35
EMP000949,2025-01,36201,22787,8245.83
EMP000950,2025-02,48550,9295,8103.19
EMP000951,2025-01,40668,31158,2495.85
EMP000952,2025-04,27426,10577,4593.34
EMP000953,2025-01,163274,33972,13897.55
EMP000954,2025-02,62922,45325,9680.55
EMP000955,2025-01,137296,25887,32525.05
EMP000956,2025-01,28155,33085,6241.76
EMP000957,2025-04,28865,49507,2325.99
EMP000958,2025-01,119478,48981,15385.68
EMP000959,2025-01,116880,34582,26775.82
EMP000960,2025-01,111764,18912,8291.43
EMP000961,2025-01,152328,32862,20969.21
EMP000962,2025-03,155183,18199,35437.31
EMP000963,2025-02,75452,11940,12129.49
EMP000964,2025-04,155769,1680,28706.48
EMP000965,2025-01,51716,21182,5564.72
EMP000966,2025-04,102846,23590,8351.21
EMP000967,2025-01,107640,5110,11202.75
EMP000968,2025-02,43161,37909,6763.28
EMP000969,2025-01,60110,31790,13176.55
EMP000970,2025-03,38297,11972,2675.52
EMP000971,2025-03,173934,6467,36026.57
EMP000972,2025-02,34797,34069,3703.2
EMP000973,2025-02,144615,25541,17464.23
EMP000974,2025-03,35980,11720,7202.89
EMP000975,2025-04,179530,42206,21245.26
EMP000976,2025-01,115327,19931,25351.01
EMP000977,2025-03,31684,19063,4231.65
EMP000978,2025-03,59662,45242,14607.76
EMP000979,2025-02,121648,40181,8874.97
EMP000980,2025-04,71884,49608,4208.84
EMP000981,2025-04,95628,6249,5510.8
EMP000982,2025-03,51784,18422,3160.94
EMP000983,2025-04,59670,13746,6302.93
EMP000984,2025-01,147707,10427,24399.84
EMP000985,2025-01,131800,44043,9566.63
EMP000986,2025-04,151807,21562,25603.76
EMP000987,2025-03,145808,22617,18711.78
EMP000988,2025-04,28995,10458,2252.01
EMP000989,2025-01,154184,29200,17718.98
EMP000990,2025-03,59415,18790,14447.48
EMP000991,2025-02,111826,8298,21354.09
EMP000992,2025-04,156295,7548,30795.2
EMP000993,2025-03,162562,42045,32435.12
EMP000994,2025-04,102286,17415,24384.87
EMP000995,2025-03,169809,7652,15779.32
EMP000996,2025-02,85619,15861,11732.43
EMP000997,2025-03,147400,10923,28833.94
EMP000998,2025-01,167808,20979,27081.5
EMP000999,2025-03,49817,3731,7636.56
EMP001000,2025-02,129105,22323,25380.38
EMP001001,2025-02,26903,27863,6076.99
EMP001002,2025-02,176386,7094,18487.82
EMP001003,2025-03,120064,6471,6184.91
EMP001004,2025-01,58477,15747,3480.74
EMP001005,2025-01,95401,31415,22508.12
EMP001006,2025-01,104160,20502,13884.04
EMP001007,2025-02,131752,8257,8977.13
EMP001008,2025-01,133661,43266,13226.87
EMP001009,2025-02,78579,8264,8835.84
EMP001010,2025-03,48493,32071,8310.14
EMP001011,2025-04,80928,40889,6069.05
EMP001012,2025-04,70092,569,17115.23
EMP001013,2025-03,68339,2826,8730.36
EMP001014,2025-02,102899,9889,5228.07
EMP001015,2025-02,150314,30857,34760.53
EMP001016,2025-04,138268,13271,30534.96
EMP001017,2025-04,90014,36714,9109.52
EMP001018,2025-01,75470,27708,10282.7
EMP001019,2025-04,68336,27883,12490.61
EMP001020,2025-01,58614,16063,5970.71
EMP001021,2025-01,75500,22786,17979.11
EMP001022,2025-04,39804,20192,2528.68
EMP001023,2025-01,63513,34226,15213.66
EMP001024,2025-03,144565,39343,27663.26
EMP001025,2025-02,161186,47748,13648.44
EMP001026,2025-04,144384,2626,21409.74
EMP001027,2025-01,178942,26449,10423.5
EMP001028,2025-03,158116,4883,18785.31
EMP001029,2025-04,86689,47109,14983.43
EMP001030,2025-03,46624,37328,9703.92
EMP001031,2025-01,146744,14372,28931.76
EMP001032,2025-03,104394,42594,11335.45
EMP001033,2025-04,31948,31487,7083.27
EMP001034,2025-01,63869,30062,13385.56
EMP001035,2025-04,119495,3735,18526.2
EMP001036,2025-03,82896,5189,19943.76
EMP001037,2025-01,170961,38240,28401.96
EMP001038,2025-04,166982,19727,9097.34
EMP001039,2025-04,138039,23452,16343.25
EMP001040,2025-03,175555,6220,13725.75
EMP001041,2025-02,91750,42696,17717.88
EMP001042,2025-02,102509,49075,14948.09
EMP001043,2025-01,68089,49687,11579.88
EMP001044,2025-02,65546,5922,10845.38
EMP001045,2025-04,71836,42449,6770.76
EMP001046,2025-02,133559,43196,32982.49
EMP001047,2025-03,62729,34518,10153.1
EMP001048,2025-03,57754,23944,5606.64
EMP001049,2025-01,44227,9626,10063.58
EMP001050,2025-04,44799,27160,4578.16
EMP001051,2025-02,78672,10134,8358.47
EMP001052,2025-02,59331,18074,8316.32
EMP001053,2025-01,142033,33677,23687.75
EMP001054,2025-03,91807,12571,15450.03
EMP001055,2025-02,128197,24562,16817.75
EMP001056,2025-01,46286,18383,8523.56
EMP001057,2025-01,175516,33482,42921.27
EMP001058,2025-01,33556,36199,5409.36
EMP001059,2025-01,49034,43365,5554.3
EMP001060,2025-02,173884,46133,31239.39
EMP001061,2025-02,33984,23262,6481.26
EMP001062,2025-04,161671,20813,26562.11
EMP001063,2025-04,78793,11186,12431.85
EMP001064,2025-02,106160,40843,21194.82
EMP001065,2025-04,125503,43766,24168.97
EMP001066,2025-03,92755,11305,7930.81
EMP001067,2025-01,50089,11885,8224.43
EMP001068,2025-04,122416,43135,29671.77
EMP001069,2025-02,46727,26899,10190.12
EMP001070,2025-04,83491,1921,17407.95
EMP001071,2025-02,103220,48073,21358.35
EMP001072,2025-02,168539,881,11183.57
EMP001073,2025-03,33453,43675,4121.47
EMP001074,2025-01,73378,38662,4748.44
EMP001075,2025-04,34587,7140,4260.24
EMP001076,2025-01,64159,46953,11882.09
EMP001077,2025-01,170482,11665,42127.36
EMP001078,2025-04,145815,45586,20870.59
EMP001079,2025-01,104982,32829,12125.16
EMP001080,2025-02,101430,37078,22024.67
EMP001081,2025-02,167951,1207,20999.07
EMP001082,2025-03,95357,34642,12830.56
EMP001083,2025-02,125312,23492,30582.99
EMP001084,2025-04,60885,19745,11785.49
EMP001085,2025-02,134373,2042,30839.17
EMP001086,2025-01,49760,28324,9187.41
EMP001087,2025-04,43907,33205,9547.1
EMP001088,2025-02,151241,23929,20156.32
EMP001089,2025-03,139253,37933,25415.84
EMP001090,2025-01,68683,24785,15685.32
EMP001091,2025-02,95726,6085,7965.59
EMP001092,2025-01,114206,47261,6677.76
EMP001093,2025-02,129955,8026,14592.62
EMP001094,2025-04,155027,45719,27187.95
EMP001095,2025-03,-17654,3605,2282.18
EMP001096,2025-01,108648,37572,11234.81
EMP001097,2025-02,35093,48721,8565.14
EMP001098,2025-04,177493,15210,42906.29
EMP001099,2025-04,86363,2436,17756.68
EMP001100,2025-01,69823,24453,7159.41
EMP001101,2025-02,161891,40426,29131.13
EMP001102,2025-01,140579,38394,9115.99
EMP001103,2025-02,95176,3088,19394.56
EMP001104,2025-02,147076,25219,20142.76
EMP001105,2025-03,172698,11854,28716.82
EMP001106,2025-04,116761,32677,24622.41
EMP001107,2025-03,153594,28681,37544.96
EMP001108,2025-02,125894,11509,25131.68
EMP001109,2025-02,151958,3269,19325.05
EMP001110,2025-02,131021,29791,18467.73
EMP001111,2025-02,63301,2039,9474.34
EMP001112,2025-04,38616,37631,6977.38
EMP001113,2025-01,66856,45967,4034.13
EMP001114,2025-01,53119,25730,11227.66
EMP001115,2025-04,49286,13899,9636.54
EMP001116,2025-03,126537,9946,29429.98
EMP001117,2025-03,27969,17354,5148.53
EMP001118,2025-04,44634,10568,5895.39
EMP001119,2025-04,69802,6394,10851.52
EMP001120,2025-01,68239,8337,9977.46
EMP001121,2025-03,36491,47672,4633.74
EMP001122,2025-01,136614,41110,29001.06
EMP001123,2025-03,152175,39192,18849.07
EMP001124,2025-03,99326,6488,19551.04
EMP001125,2025-04,138166,28232,30334.62
EMP001126,2025-03,154696,40199,29063.45
EMP001127,2025-02,114050,23087,17590.02
EMP001128,2025-01,79921,39959,15751.9
EMP001129,2025-04,163433,14691,16746.76
EMP001130,2025-03,152014,36478,19414.25
EMP001131,2025-04,136694,44994,10482.31
EMP001132,2025-02,95298,20228,23203.34
EMP001133,2025-02,103671,22585,7108.84
EMP001134,2025-04,75545,19909,13058.42
EMP001135,2025-04,61769,28668,9165.63
EMP001136,2025-02,71986,43834,10945.9
EMP001137,2025-03,154166,8095,16888.34
EMP001138,2025-02,28966,31105,2506.43
EMP001139,2025-03,25229,17544,2087.91
EMP001140,2025-03,115599,47085,24294.04
EMP001141,2025-02,145493,36765,35347.4
EMP001142,2025-04,107096,23695,23618.99
EMP001143,2025-02,130642,26093,16114.07
EMP001144,2025-03,138741,47624,25079.32
EMP001145,2025-02,148967,20421,9901.15
EMP001146,2025-01,176740,30245,14278.64
EMP001147,2025-03,102995,6694,8223.91
EMP001148,2025-03,25757,47279,2766.71
EMP001149,2025-01,47056,25100,6880.95
EMP001150,2025-04,176931,17499,30852.79
EMP001151,2025-02,95048,21380,12163.11
EMP001152,2025-04,77634,28255,15908.91
EMP001153,2025-03,178675,33402,20866.38
EMP001154,2025-03,68165,8941,15798.22
EMP001155,2025-01,78422,32965,7472.4
EMP001156,2025-04,61461,454,14059.88
EMP001157,2025-02,36592,48888,4070.14
EMP001158,2025-04,128394,2657,15255.02
